los años 30	DATE	193

2001-03-01	DATE	2001-03-01
las fechas	SET	PXD

2000-05-15	DATE	2000-05-15
hoy	DATE	2000-05-15
mañana, martes	DATE	2000-05-16
hoy	DATE	2000-05-15
El sábado	DATE	2000-05-13
al día de hoy	DATE	2000-05-15
hoy	DATE	2000-05-15
hoy	DATE	2000-05-15
mañana	DATE	2000-05-16
1961	DATE	1961
hoy	DATE	2000-05-15
las 12:00 horas locales	TIME	2000-05-15T12:00
16:00 GMT	TIME	2000-05-15T16:00Z
la mañana del miércoles	TIME	2000-05-17TMO
hoy	DATE	2000-05-15
horas tempranas	TIME	2000-05-15TMO
el jueves	DATE	2000-05-18
una hora	DURATION	PT1H
la mañana	TIME	2000-05-16TMO
1996	DATE	1996
las primeras horas de la mañana	TIME	TMO
la tarde	TIME	TAF
las 6:00 horas locales	TIME	T06:00
10:00 GMT	TIME	T10:00Z
dos horas y 30 minutos	DURATION	PT2H30M
una hora más	DURATION	PT1H
las 9:30 hora local	TIME	T09:30
13:30 GMT	TIME	T13:30Z
mañana	DATE	2000-05-16
93 años	DURATION	P93Y

2002-01-02	DATE	2002-01-02

2002-05-01	DATE	2002-05-01
ayer	DATE	2002-04-30

2000-04-16	DATE	2000-04-16
ahora	DATE	PRESENT_REF
ahora	DATE	PRESENT_REF
el sábado	DATE	2000-04-15
diez días	DURATION	P10D
más de un año	DURATION	P1Y
el 13 de marzo de 1999	DATE	1999-03-13
el 29 de octubre de 1994	DATE	1994-10-29
un mes	DURATION	P1M
presente	DATE	PRESENT_REF
hace una semana	DATE	2000-W14
casi tres meses	DURATION	P3M
demasiado tiempo	DURATION	PXW

1999-05-01	DATE	1999-05-01
marzo	DATE	1999-03
el primer trimestre de 1998	DATE	1998-Q1
el mismo periodo de 1999	DATE	1999-Q1

2000-07-13	DATE	2000-07-13
hoy	DATE	2000-07-13
ayer	DATE	2000-07-12
ayer	DATE	2000-07-12
del pasado viernes	DATE	2000-07-07
el próximo año	DATE	2001
hoy	DATE	2000-07-13
futura	DATE	FUTURE_REF
hace un mes	DATE	2000-06
futuro	DATE	FUTURE_REF
actual	DATE	PRESENT_REF
pasada	DATE	PAST_REF
el 19 de mayo	DATE	2000-05-19
hoy jueves	DATE	2000-07-13
días	DURATION	PXD

2000-02-13	DATE	2000-02-13
34 años	DURATION	P34Y
el pasado año	DATE	1999
1988	DATE	1988
próximos	DATE	FUTURE_REF

2002-01-03	DATE	2002-01-03
esta semana	DATE	2002-W01
más de un año	DURATION	P1Y
una temporada	DURATION	P1Y
este mediodía	DATE	2002-01-03TMI
próximas	DATE	FUTURE_REF
entonces	DATE	PAST_REF
esta noche mismo	DATE	2002-01-03TNI
del año	DATE	2002

2000-01-02	DATE	2000-01-02
este año	DATE	2000
un mismo año	DURATION	P1Y
1999	DATE	1999

2001-05-01	DATE	2001-05-01
Mayo	DATE	2001-05
Junio	DATE	2001-06
Meses excitantes	DURATION	P2M
Primero de Mayo	DATE	2001-05-01
2 de mayo	DATE	2001-05-02
dos años seguidos	DURATION	P2Y
su segundo año	DURATION	P1Y
del Sábado	DATE	2001-05-05

2001-05-02	DATE	2001-05-02
1899-1986	DURATION	P87Y
este verano	DATE	2001-SU
el mes de noviembre de 1999	DATE	1999-11
antiguo	DATE	PAST_REF
menos de un mes	DURATION	P1M
principios de siglo	DATE	19
1918	DATE	1918
las décadas de los años 20	DATE	192
30	DATE	193
el momento	DATE	PRESENT_REF

1999-07-01	DATE	1999-07-01
el 6 de septiembre	DATE	1999-09-06
un segundo	DURATION	PT1S
próximo	DATE	FUTURE_REF
ayer	DATE	1999-06-30
el 6 de septiembre	DATE	1999-09-06
noviembre de este año	DATE	1999-11
abril del 2000	DATE	2000-04

2002-05-02	DATE	2002-05-02
Actualmente	DATE	PRESENT_REF
mitad del 2003	DATE	2003
el 2000	DATE	2000

1999-04-01	DATE	1999-04-01
pasada	DATE	PAST_REF

2000-04-01	DATE	2000-04-01
próximas	DATE	FUTURE_REF
ayer	DATE	2000-03-31
ayer	DATE	2000-03-31
ayer	DATE	2000-03-31
ayer	DATE	2000-03-31
próximos	DATE	FUTURE_REF
el día de ayer	DATE	2000-03-31
futuro	DATE	FUTURE_REF
un poco	DURATION	PXM
un buen rato	DURATION	PTXM
el mismo punto	DATE	PAST_REF
el mismo día	DATE	1999-12-01
hace unos cuatro meses	DURATION	P4M
cada día	SET	P1D

1999-05-01	DATE	1999-05-01
ayer	DATE	1999-04-30
al mes	SET	P1M

2001-11-01	DATE	2001-11-01
16 días	DURATION	P16D

2001-12-02	DATE	2001-12-02
1983	DATE	1983
la primavera de 1983	DATE	1983-SP
un par de años	DATE	1985-SP
15 años	DURATION	P15Y
Ahora	DATE	PRESENT_REF
hace dos meses	DATE	2001-10

1999-02-02	DATE	1999-02-02
Ayer	DATE	1999-02-01
el pasado año	DATE	1998
cuatro días	DURATION	P4D
25 minutos	DURATION	PT25M
siete minutos	DURATION	PT7M
más de dos minutos	DURATION	PT2M
quedaba tiempo	DURATION	PTXM
el año	DATE	1999

2000-04-15	DATE	2000-04-15
hoy	DATE	2000-04-15
1989	DATE	1989
ahora	DATE	PRESENT_REF

2001-01-03	DATE	2001-01-03
un mes de Febrero	DATE	2001-02
unos días	DURATION	PXD
ayer	DATE	2001-01-02
hoy mismo	DATE	2001-01-03

2001-08-02	DATE	2001-08-02

1999-06-01	DATE	1999-06-01
la última media hora	DURATION	PT0.5H
ayer	DATE	1999-05-31
todo el año	DATE	1999
lo que va	DURATION	P5M
año	DATE	1999

2000-08-19	DATE	2000-08-19
la noche del viernes pasado	TIME	2000-08-18TNI
hoy	DATE	2000-08-19
el pasado 31 de diciembre	DATE	1999-12-31

2000-07-01	DATE	2000-07-01
hoy	DATE	2000-07-01
finales del año	DATE	2000
este año	DATE	2000
septiembre del 2001	DATE	2001-09
del pasado	DATE	PAST_REF
el año pasado	DATE	1999
fines de 1999	DATE	1999
el primer trimestre del presente año	DATE	2000-Q1
1996	DATE	1996
actuales	DATE	PRESENT_REF
del fin del año	DATE	2000
los últimos dos años	DURATION	P2Y
el jueves	DATE	2000-06-29

2000-06-02	DATE	2000-06-02
El otro día	DATE	2000-XX-XX
no hace mucho	DURATION	PXM
Ahora	DATE	PRESENT_REF

2002-02-02	DATE	2002-02-02
el próximo martes	DATE	2002-02-05
al 25 de abril	DATE	2002-04-25
un día después	DATE	2002-04-26

2001-12-02	DATE	2001-12-02
centenaria	DURATION	P100Y
cada noche	SET	PTNI
el viernes pasado	DATE	2001-11-30
el Medievo	DATE	14
el siglo XV	DATE	14
ahora	DATE	PRESENT_REF
1976	DATE	1976
30 años	DURATION	P30Y
28	DURATION	P28Y
ahora	DATE	PRESENT_REF
62 años	DURATION	P62Y
Hacía muchos años	DURATION	PXY
24 años	DURATION	P24Y
33	DURATION	P33Y
hace cinco años	DATE	1996
ahora	DATE	PRESENT_REF
48 años	DURATION	P48Y
ahora	DATE	PRESENT_REF

2001-06-02	DATE	2001-06-02
40 años	DURATION	P40Y
el Jueves	DATE	2001-05-31
la tarde	TIME	2001-05-31TAF

2001-05-02	DATE	2001-05-02

2000-05-02	DATE	2000-05-02
20.00	TIME	2000-05-02T20:00

1999-07-01	DATE	1999-07-01
esta noche	TIME	1999-07-01TNI
22.30 horas	TIME	1999-07-01T22:30
ayer	DATE	1999-06-30
hoy	DATE	1999-07-01
16 años	DURATION	P16Y
recientemente	DATE	PAST_REF
del próximo mes de septiembre	DATE	1999-09
próximo	DATE	FUTURE_REF

2000-03-16	DATE	2000-03-16
hoy	DATE	2000-03-16
del próximo sábado	DATE	2000-03-18
la actualidad	DATE	PRESENT_REF
Ultimamente	DATE	PAST_REF
Ahora	DATE	PRESENT_REF

2000-04-01	DATE	2000-04-01
un mes	DATE	2000-04
mañana	DATE	2000-04-02
mañana	DATE	2000-04-02
ahora	DATE	PRESENT_REF
este año	DATE	2000
un mes	DURATION	P1M

2000-06-15	DATE	2000-06-15
recién	DATE	PAST_REF
28 años	DURATION	P28Y
el 21 de junio	DATE	2000-06-21
tres años	DURATION	P3Y
el próximo lunes	DATE	2000-06-19

2000-01-20	DATE	2000-01-20
seis años	DURATION	P6Y
del primer trienio	DURATION	P3Y
20 años	DURATION	P20Y
tres	DURATION	P3Y
anual	SET	P1Y
actualmente	DATE	PRESENT_REF
tres años	DURATION	P3Y

2000-08-17	DATE	2000-08-17
hoy, jueves	DATE	2000-08-17
mayo	DATE	2000-05
junio	DATE	2000-06
los próximos seis meses	DURATION	P6M
1999	DATE	1999

1999-05-01	DATE	1999-05-01
enero	DATE	1999-01
Entonces	DATE	PAST_REF
entonces	DATE	PAST_REF
esta tarde	TIME	1999-05-01TAF
mañana	DATE	1999-05-02
ahora	DATE	PRESENT_REF
estos días	DATE	PRESENT_REF

2000-01-19	DATE	2000-01-19
años	DURATION	PXY
anual	SET	P1Y
diaria	SET	P1D
el 2004	DATE	2004

2001-04-01	DATE	2001-04-01
ayer	DATE	2001-03-31
ayer	DATE	2001-03-31
pasada la una de la tarde	TIME	2001-03-31T13:00
una hora después	DURATION	PT1H
cuatro horas	DURATION	PT4H
hace unos días	DURATION	PXD
los últimos días	DURATION	PXD

2000-06-01	DATE	2000-06-01
estos días	DATE	PRESENT_REF
este fin de semana	DATE	2000-W22-WE
hoy	DATE	2000-06-01
la Ascensión	DATE	2000-06-01
Día del Padre	DATE	2000-06-01
Día Internacional del niño	DATE	2000-06-01
anual	SET	P1Y
del viernes	DATE	2000-06-02
hoy	DATE	2000-06-01
cinco días	DURATION	P5D
El sábado	DATE	2000-06-03
esta tarde	TIME	2000-06-01TAF
1948	DATE	1948
su Día Mundial	DATE	2000-06-01
estos días	DATE	PRESENT_REF
anualmente	SET	P1Y
varios días	DURATION	PXD
estos días	DATE	PRESENT_REF

2000-02-16	DATE	2000-02-16
hoy	DATE	2000-02-16
el 30 de abril de 1999	DATE	1999-04-30
el 16 de julio de 1998	DATE	1998-07-16
la semana próxima	DATE	2000-W08
el próximo 15 de marzo	DATE	2000-03-15
31 años	DURATION	P31Y
el 20 de mayo de 1996	DATE	1996-05-20
ese mismo día	DATE	1996-05-20
siete años	DURATION	P7Y
hoy	DATE	2000-02-16
el pasado 5 de octubre	DATE	1999-10-05
siete años	DURATION	P7Y
1996	DATE	1996
ese mismo día	DATE	1999-10-05
nueve años	DURATION	P9Y
el 6 de noviembre de 1997	DATE	1997-11-06

2000-11-16	DATE	2000-11-16
hoy	DATE	2000-11-16
hoy	DATE	2000-11-16
octubre pasado	DATE	2000-10
los últimos cinco años	DURATION	P5Y
este año	DATE	2000
El pasado 6 de noviembre	DATE	2000-11-06
cinco días	DURATION	P5D
el momento	DATE	PRESENT_REF

2000-08-17	DATE	2000-08-17
hoy	DATE	2000-08-17
del 5 de enero de 2001,	DATE	2001-01-05
del 10 de octubre próximo	DATE	2000-10-10
1993	DATE	1993
entonces	DATE	PAST_REF
1999	DATE	1999

2000-05-16	DATE	2000-05-16
hoy martes	DATE	2000-05-16
93 años	DURATION	P93Y
49 años	DURATION	P49Y
Los cuatro meses	DURATION	P4M
los quince minutos	DURATION	PT15M
el pasado 29 de abril	DATE	2000-04-29
las últimas horas	DURATION	PTXH
ayer	DATE	2000-05-15
pocas horas antes	DURATION	PTXH
las fechas precedentes	DURATION	PXD
todos los días	SET	P1D
1997	DATE	1997
las últimas semanas	DURATION	PXW
las 06.00 hora local	TIME	2000-05-16T06:00
10.00 GMT	TIME	2000-05-16T10:00Z
las 18.00 hora local	TIME	2000-05-16T18:00
22.00 GMT	TIME	2000-05-16T22:00Z
hoy	DATE	2000-05-16
1996	DATE	1996
las primeras horas de la mañana	TIME	TMO
la tarde	TIME	TAF
las 06.00 horas	TIME	T06:00
dos horas y 30 minutos	DURATION	PT2H30M
una hora más	DURATION	PT1H
las 09.30 hora local	TIME	T09:30
13.30 GMT	TIME	T13:30Z

2001-04-01	DATE	2001-04-01

2000-02-14	DATE	2000-02-14
hoy, lunes	DATE	2000-02-14
los cuatro años	DURATION	P4Y
del 12 de marzo	DATE	2000-03-12
los cuatro años	DURATION	P4Y
estos cuatro años	DURATION	P4Y
el futuro	DATE	FUTURE_REF
hoy	DATE	PRESENT_REF
ahora	DATE	PRESENT_REF

1999-12-01	DATE	1999-12-01
nocturna	TIME	TNI
del presente	DATE	PRESENT_REF

2002-03-01	DATE	2002-03-01
del 2	DATE	2002-04-02
al 28 de abril próximos	DATE	2002-04-28
20 años	DURATION	P20Y

2002-05-02	DATE	2002-05-02

2000-06-01	DATE	2000-06-01
el futuro	DATE	FUTURE_REF
La semana pasada	DATE	2000-W21
1998	DATE	1998
el 3 de abril	DATE	2000-04-03
próxima	DATE	FUTURE_REF
muchos meses	DURATION	PXM
hoy	DATE	2000-06-01
otro mal mes	DURATION	P1M
ayer	DATE	2000-05-31
este año	DATE	2000
mayo	DATE	2000-05
el año	DATE	2000
mayo	DATE	2000-05
este mismo año 2000	DATE	2000

